2026-02-02 05:26:03,947 INFO Fusion Finance (FUSION.NS): downloading 2026-01-30 to 2026-02-02 (inclusive)
2026-02-02 05:26:06,125 INFO SGS (SYRMA.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:07,619 INFO Reliance (RELIANCE.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:09,354 INFO Tatva Chintan (TATVA.NS): downloading 2026-01-30 to 2026-02-02 (inclusive)
2026-02-02 05:26:10,889 INFO Zomato (ZOMATO.NS): downloading 2016-02-05 to 2026-02-02 (inclusive)
2026-02-02 05:26:13,439 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-05 to 2026-02-02
2026-02-02 05:26:13,525 INFO Gabriel (GABRIEL.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:15,014 INFO Narayan Rudra (NH.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:16,410 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:17,873 INFO BHEL (BHEL.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:19,352 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:20,746 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:22,484 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-30 to 2026-02-02 (inclusive)
2026-02-02 05:26:24,050 INFO Nifty 50 Index (^NSEI): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:25,343 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-31 to 2026-02-02 (inclusive)
2026-02-02 05:26:27,469 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-30 to 2026-02-02 (inclusive)
2026-02-02 05:26:33,733 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:33,735 INFO Fusion Finance (FUSION.NS): no new data to download
2026-02-02 05:26:33,765 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:33,767 INFO SGS (SYRMA.NS): no new data to download
2026-02-02 05:26:33,812 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:33,813 INFO Reliance (RELIANCE.NS): no new data to download
2026-02-02 05:26:33,848 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:33,849 INFO Tatva Chintan (TATVA.NS): no new data to download
2026-02-02 05:26:33,859 INFO Zomato (ZOMATO.NS): downloading 2016-02-05 to 2026-02-02 (inclusive)
2026-02-02 05:26:37,231 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-05 to 2026-02-02
2026-02-02 05:26:37,282 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,283 INFO Gabriel (GABRIEL.NS): no new data to download
2026-02-02 05:26:37,340 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,342 INFO Narayan Rudra (NH.NS): no new data to download
2026-02-02 05:26:37,383 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,384 INFO Laurus Labs (LAURUSLABS.NS): no new data to download
2026-02-02 05:26:37,429 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,430 INFO BHEL (BHEL.NS): no new data to download
2026-02-02 05:26:37,477 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,479 INFO Bank of Maharashtra (MAHABANK.NS): no new data to download
2026-02-02 05:26:37,529 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,533 INFO Shriram Finance (SHRIRAMFIN.NS): no new data to download
